Mils, PCT
 1021799 , 0.42 
 1021899 , 0.42 
 1022001 , 0.42 
 1022101 , 0.42 
 1022202 , 0.42 
 1022303 , 0.42 
 1022404 , 0.42 
 1022504 , 0.42 
 1022606 , 0.42 
 1022706 , 0.42 
 1022808 , 0.42 
 1022908 , 0.42 
 1023009 , 0.42 
 1023110 , 0.42 
 1023210 , 0.42 
 1023311 , 0.42 
 1023412 , 0.42 
 1023513 , 0.42 
 1023613 , 0.42 
 1023715 , 0.42 
 1023815 , 0.42 
 1023917 , 0.42 
 1024017 , 0.42 
 1024118 , 0.42 
 1024219 , 0.42 
 1024320 , 0.42 
 1024420 , 0.42 
 1024522 , 0.42 
 1024622 , 0.42 
 1024723 , 0.42 
 1024824 , 0.42 
 1024925 , 0.42 
 1025026 , 0.42 
 1025127 , 0.42 
 1025227 , 0.42 
 1025328 , 0.42 
 1025429 , 0.42 
 1025529 , 0.42 
 1025631 , 0.42 
 1025731 , 0.42 
 1025832 , 0.42 
 1025933 , 0.42 
 1026034 , 0.42 
 1026135 , 0.42 
 1026236 , 0.42 
 1026336 , 0.42 
 1026438 , 0.42 
 1026538 , 0.42 
 1026639 , 0.42 
 1026740 , 0.42 
 1026841 , 0.42 
 1026941 , 0.42 
 1027043 , 0.42 
 1027143 , 0.42 
 1027244 , 0.42 
 1027345 , 0.42 
 1027445 , 0.42 
 1027547 , 0.42 
 1027647 , 0.42 
 1027748 , 0.42 
 1027849 , 0.42 
 1027950 , 0.42 
 1028050 , 0.42 
 1028152 , 0.42 
 1028252 , 0.42 
 1028354 , 0.42 
 1028454 , 0.42 
 1028555 , 0.42 
 1028656 , 0.42 
 1028757 , 0.42 
 1028857 , 0.42 
 1028959 , 0.42 
 1029059 , 0.42 
 1029159 , 0.42 
 1029261 , 0.42 
 1029361 , 0.42 
 1029463 , 0.42 
 1029563 , 0.42 
 1029664 , 0.42 
 1029765 , 0.42 
 1029866 , 0.42 
 1029966 , 0.42 
 1030068 , 0.42 
 1030168 , 0.42 
 1030269 , 0.42 
 1030370 , 0.42 
 1030471 , 0.42 
 1030572 , 0.42 
 1030673 , 0.42 
 1030773 , 0.42 
 1030875 , 0.42 
 1030975 , 0.42 
 1031076 , 0.42 
 1031177 , 0.42 
 1031277 , 0.42 
 1031378 , 0.42 
 1031479 , 0.42 
 1031580 , 0.42 
 1031681 , 0.42 
 1031782 , 0.42 
 1031882 , 0.42 
 1031984 , 0.42 
 1032084 , 0.42 
 1032185 , 0.42 
 1032286 , 0.42 
 1032387 , 0.42 
 1032487 , 0.42 
 1032589 , 0.42 
 1032689 , 0.42 
 1032791 , 0.42 
 1032891 , 0.42 
 1032992 , 0.42 
 1033093 , 0.42 
 1033193 , 0.42 
 1033294 , 0.42 
 1033395 , 0.42 
 1033496 , 0.42 
 1033596 , 0.42 
 1033698 , 0.42 
 1033798 , 0.42 
 1033900 , 0.42 
 1034000 , 0.42 
 1034101 , 0.42 
 1034202 , 0.42 
 1034303 , 0.42 
 1034403 , 0.42 
 1034505 , 0.42 
 1034605 , 0.42 
 1034706 , 0.42 
 1034807 , 0.42 
 1034908 , 0.42 
 1035009 , 0.42 
 1035109 , 0.42 
 1035210 , 0.42 
 1035311 , 0.42 
 1035412 , 0.42 
 1035512 , 0.42 
 1035614 , 0.42 
 1035714 , 0.42 
 1035815 , 0.42 
 1035916 , 0.42 
 1036017 , 0.42 
 1036118 , 0.42 
 1036219 , 0.42 
 1036319 , 0.42 
 1036421 , 0.42 
 1036521 , 0.42 
 1036622 , 0.42 
 1036723 , 0.42 
 1036824 , 0.42 
 1036924 , 0.42 
 1037025 , 0.42 
 1037126 , 0.42 
 1037227 , 0.42 
 1037328 , 0.42 
 1037428 , 0.42 
 1037530 , 0.42 
 1037630 , 0.42 
 1037731 , 0.42 
 1037832 , 0.42 
 1037933 , 0.42 
 1038033 , 0.42 
 1038135 , 0.42 
 1038235 , 0.42 
 1038337 , 0.42 
 1038437 , 0.42 
 1038538 , 0.42 
 1038639 , 0.42 
 1038740 , 0.42 
 1038840 , 0.42 
 1038942 , 0.42 
 1039042 , 0.42 
 1039142 , 0.42 
 1039244 , 0.42 
 1039344 , 0.42 
 1039446 , 0.42 
 1039546 , 0.42 
 1039647 , 0.42 
 1039748 , 0.42 
 1039849 , 0.42 
 1039949 , 0.42 
 1040051 , 0.42 
 1040151 , 0.42 
 1040252 , 0.42 
 1040353 , 0.42 
 1040454 , 0.42 
 1040555 , 0.42 
 1040656 , 0.42 
 1040756 , 0.42 
 1040858 , 0.42 
 1040958 , 0.42 
 1041058 , 0.42 
 1041160 , 0.42 
 1041260 , 0.42 
 1041361 , 0.42 
 1041462 , 0.42 
 1041563 , 0.42 
 1041664 , 0.42 
 1041765 , 0.42 
 1041865 , 0.42 
 1041967 , 0.42 
 1042067 , 0.42 
 1042168 , 0.42 
 1042269 , 0.42 
 1042370 , 0.42 
 1042470 , 0.42 
 1042572 , 0.42 
 1042672 , 0.42 
 1042774 , 0.42 
 1042874 , 0.42 
 1042974 , 0.42 
 1043076 , 0.42 
 1043176 , 0.42 
 1043277 , 0.42 
 1043378 , 0.42 
 1043479 , 0.42 
 1043579 , 0.42 
 1043681 , 0.42 
 1043781 , 0.42 
 1043883 , 0.42 
 1043983 , 0.42 
 1044084 , 0.42 
 1044185 , 0.42 
 1044286 , 0.42 
 1044386 , 0.42 
 1044488 , 0.42 
 1044588 , 0.42 
 1044689 , 0.42 
 1044790 , 0.42 
 1044890 , 0.42 
 1044992 , 0.42 
 1045092 , 0.42 
 1045193 , 0.42 
 1045294 , 0.42 
 1045395 , 0.42 
 1045495 , 0.42 
 1045597 , 0.42 
 1045697 , 0.42 
 1045798 , 0.42 
 1045899 , 0.42 
 1046000 , 0.42 
 1046100 , 0.42 
 1046202 , 0.42 
 1046302 , 0.42 
 1046404 , 0.42 
 1046504 , 0.42 
 1046605 , 0.42 
 1046706 , 0.42 
 1046807 , 0.42 
 1046907 , 0.42 
 1047008 , 0.42 
 1047109 , 0.42 
 1047209 , 0.42 
 1047311 , 0.42 
 1047411 , 0.42 
 1047513 , 0.42 
 1047613 , 0.42 
 1047714 , 0.42 
 1047815 , 0.42 
 1047916 , 0.42 
 1048016 , 0.42 
 1048118 , 0.42 
 1048218 , 0.42 
 1048320 , 0.42 
 1048420 , 0.42 
 1048521 , 0.42 
 1048622 , 0.42 
 1048723 , 0.42 
 1048823 , 0.42 
 1048924 , 0.42 
 1049025 , 0.42 
 1049125 , 0.42 
 1049227 , 0.42 
 1049327 , 0.42 
 1049428 , 0.42 
 1049529 , 0.42 
 1049630 , 0.42 
 1049731 , 0.42 
 1049832 , 0.42 
 1049932 , 0.42 
 1050034 , 0.42 
 1050134 , 0.42 
 1050235 , 0.42 
 1050336 , 0.42 
 1050437 , 0.42 
 1050537 , 0.42 
 1050639 , 0.42 
 1050739 , 0.42 
 1050840 , 0.42 
 1050941 , 0.42 
 1051041 , 0.42 
 1051143 , 0.42 
 1051243 , 0.42 
 1051344 , 0.42 
 1051445 , 0.42 
 1051546 , 0.42 
 1051646 , 0.42 
 1051748 , 0.42 
 1051848 , 0.42 
 1051950 , 0.42 
 1052050 , 0.42 
 1052151 , 0.42 
 1052252 , 0.42 
 1052353 , 0.42 
 1052453 , 0.42 
 1052555 , 0.42 
 1052655 , 0.42 
 1052756 , 0.42 
 1052857 , 0.42 
 1052957 , 0.42 
 1053059 , 0.42 
 1053159 , 0.42 
 1053260 , 0.42 
 1053361 , 0.42 
 1053462 , 0.42 
 1053562 , 0.42 
 1053664 , 0.42 
 1053764 , 0.42 
 1053865 , 0.42 
 1053966 , 0.42 
 1054067 , 0.42 
 1054168 , 0.42 
 1054269 , 0.42 
 1054369 , 0.42 
 1054471 , 0.42 
 1054571 , 0.42 
 1054672 , 0.42 
 1054773 , 0.42 
 1054873 , 0.42 
 1054974 , 0.42 
 1055075 , 0.42 
 1055176 , 0.42 
 1055277 , 0.42 
 1055378 , 0.42 
 1055478 , 0.42 
 1055580 , 0.42 
 1055680 , 0.42 
 1055781 , 0.42 
 1055882 , 0.42 
 1055983 , 0.42 
 1056083 , 0.42 
 1056185 , 0.42 
 1056285 , 0.42 
 1056387 , 0.42 
 1056487 , 0.42 
 1056588 , 0.42 
 1056689 , 0.42 
 1056789 , 0.42 
 1056890 , 0.42 
 1056991 , 0.42 
 1057092 , 0.42 
 1057192 , 0.42 
 1057294 , 0.42 
 1057394 , 0.42 
 1057496 , 0.42 
 1057596 , 0.42 
 1057697 , 0.42 
 1057798 , 0.42 
 1057899 , 0.42 
 1057999 , 0.42 
 1058101 , 0.42 
 1058201 , 0.42 
 1058302 , 0.42 
 1058403 , 0.42 
 1058504 , 0.42 
 1058605 , 0.42 
 1058706 , 0.42 
 1058806 , 0.42 
 1058907 , 0.42 
 1059008 , 0.42 
 1059108 , 0.42 
 1059210 , 0.42 
 1059310 , 0.42 
 1059411 , 0.42 
 1059512 , 0.42 
 1059613 , 0.42 
 1059714 , 0.42 
 1059815 , 0.42 
 1059915 , 0.42 
 1060017 , 0.42 
 1060117 , 0.42 
 1060218 , 0.42 
 1060319 , 0.42 
 1060420 , 0.42 
 1060520 , 0.42 
 1060622 , 0.42 
 1060722 , 0.42 
 1060823 , 0.42 
 1060924 , 0.42 
 1061024 , 0.42 
 1061126 , 0.42 
 1061226 , 0.42 
 1061327 , 0.42 
 1061428 , 0.42 
 1061529 , 0.42 
 1061629 , 0.42 
 1061731 , 0.42 
 1061831 , 0.42 
 1061933 , 0.42 
 1062033 , 0.42 
 1062134 , 0.42 
 1062235 , 0.42 
 1062336 , 0.42 
 1062436 , 0.42 
 1062538 , 0.42 
 1062638 , 0.42 
 1062738 , 0.42 
 1062840 , 0.42 
 1062940 , 0.42 
 1063042 , 0.42 
 1063142 , 0.42 
 1063243 , 0.42 
 1063344 , 0.42 
 1063445 , 0.42 
 1063545 , 0.42 
 1063647 , 0.42 
 1063747 , 0.42 
 1063848 , 0.42 
 1063949 , 0.42 
 1064050 , 0.42 
 1064151 , 0.42 
 1064252 , 0.42 
 1064352 , 0.42 
 1064454 , 0.42 
 1064554 , 0.42 
 1064655 , 0.42 
 1064756 , 0.42 
 1064856 , 0.42 
 1064957 , 0.42 
 1065058 , 0.42 
 1065159 , 0.42 
 1065260 , 0.42 
 1065361 , 0.42 
 1065461 , 0.42 
 1065563 , 0.42 
 1065663 , 0.42 
 1065764 , 0.42 
 1065865 , 0.42 
 1065966 , 0.42 
 1066066 , 0.42 
 1066168 , 0.42 
 1066268 , 0.42 
 1066370 , 0.42 
 1066470 , 0.42 
 1066571 , 0.42 
 1066672 , 0.42 
 1066772 , 0.42 
 1066873 , 0.42 
 1066974 , 0.42 
 1067075 , 0.42 
 1067175 , 0.42 
 1067277 , 0.42 
 1067377 , 0.42 
 1067479 , 0.42 
 1067579 , 0.42 
 1067680 , 0.42 
 1067781 , 0.42 
 1067882 , 0.42 
 1067982 , 0.42 
 1068084 , 0.42 
 1068184 , 0.42 
 1068285 , 0.42 
 1068386 , 0.42 
 1068487 , 0.42 
 1068588 , 0.42 
 1068688 , 0.42 
 1068789 , 0.42 
 1068890 , 0.42 
 1068991 , 0.42 
 1069091 , 0.42 
 1069193 , 0.42 
 1069293 , 0.42 
 1069394 , 0.42 
 1069495 , 0.42 
 1069596 , 0.42 
 1069697 , 0.42 
 1069798 , 0.42 
 1069898 , 0.42 
 1070000 , 0.42 
 1070100 , 0.42 
 1070201 , 0.42 
 1070302 , 0.42 
 1070403 , 0.42 
 1070503 , 0.42 
 1070605 , 0.42 
 1070705 , 0.42 
 1070806 , 0.42 
 1070907 , 0.42 
 1071007 , 0.42 
 1071109 , 0.42 
 1071209 , 0.42 
 1071310 , 0.42 
 1071411 , 0.42 
 1071512 , 0.42 
 1071612 , 0.42 
 1071714 , 0.42 
 1071814 , 0.42 
 1071916 , 0.42 
 1072016 , 0.42 
 1072117 , 0.42 
 1072218 , 0.42 
 1072319 , 0.42 
 1072419 , 0.42 
 1072521 , 0.42 
 1072621 , 0.42 
 1072721 , 0.42 
 1072823 , 0.42 
 1072923 , 0.42 
 1073025 , 0.42 
 1073125 , 0.42 
 1073226 , 0.42 
 1073327 , 0.42 
 1073428 , 0.42 
 1073528 , 0.42 
 1073630 , 0.42 
 1073730 , 0.42 
 1073831 , 0.42 
 1073932 , 0.42 
 1074033 , 0.42 
 1074134 , 0.42 
 1074235 , 0.42 
 1074335 , 0.42 
 1074437 , 0.42 
 1074537 , 0.42 
 1074637 , 0.42 
 1074739 , 0.42 
 1074839 , 0.42 
 1074940 , 0.42 
 1075041 , 0.42 
 1075142 , 0.42 
 1075243 , 0.42 
 1075344 , 0.42 
 1075444 , 0.42 
 1075546 , 0.42 
 1075646 , 0.42 
 1075747 , 0.42 
 1075848 , 0.42 
 1075949 , 0.42 
 1076049 , 0.42 
 1076151 , 0.42 
 1076251 , 0.42 
 1076353 , 0.42 
 1076453 , 0.42 
 1076554 , 0.42 
 1076655 , 0.42 
 1076755 , 0.42 
 1076856 , 0.42 
 1076957 , 0.42 
 1077058 , 0.42 
 1077158 , 0.42 
 1077260 , 0.42 
 1077360 , 0.42 
 1077462 , 0.42 
 1077562 , 0.42 
 1077663 , 0.42 
 1077764 , 0.42 
 1077865 , 0.42 
 1077965 , 0.42 
 1078067 , 0.42 
 1078167 , 0.42 
 1078268 , 0.42 
 1078369 , 0.42 
 1078470 , 0.42 
 1078571 , 0.42 
 1078671 , 0.42 
 1078772 , 0.42 
 1078873 , 0.42 
 1078974 , 0.42 
 1079074 , 0.42 
 1079176 , 0.42 
 1079276 , 0.42 
 1079377 , 0.42 
 1079478 , 0.42 
 1079579 , 0.42 
 1079680 , 0.42 
 1079781 , 0.42 
 1079881 , 0.42 
 1079983 , 0.42 
 1080083 , 0.42 
 1080184 , 0.42 
 1080285 , 0.42 
 1080386 , 0.42 
 1080486 , 0.42 
 1080587 , 0.42 
 1080688 , 0.42 
 1080788 , 0.42 
 1080890 , 0.42 
 1080990 , 0.42 
 1081092 , 0.42 
 1081192 , 0.42 
 1081293 , 0.42 
 1081394 , 0.42 
 1081495 , 0.42 
 1081595 , 0.42 
 1081697 , 0.42 
 1081797 , 0.42 
 1081899 , 0.42 
 1081999 , 0.42 
 1082100 , 0.42 
 1082201 , 0.42 
 1082302 , 0.42 
 1082402 , 0.42 
 1082503 , 0.42 
 1082604 , 0.42 
 1082704 , 0.42 
 1082806 , 0.42 
 1082906 , 0.42 
 1083008 , 0.42 
 1083108 , 0.42 
 1083209 , 0.42 
 1083310 , 0.42 
 1083411 , 0.42 
 1083511 , 0.42 
 1083613 , 0.42 
 1083713 , 0.42 
 1083814 , 0.42 
 1083915 , 0.42 
 1084016 , 0.42 
 1084116 , 0.42 
 1084218 , 0.42 
 1084318 , 0.42 
 1084420 , 0.42 
 1084520 , 0.42 
 1084620 , 0.42 
 1084722 , 0.42 
 1084822 , 0.42 
 1084923 , 0.42 
 1085024 , 0.42 
 1085125 , 0.42 
 1085225 , 0.42 
 1085327 , 0.42 
 1085427 , 0.42 
 1085529 , 0.42 
 1085629 , 0.42 
 1085730 , 0.42 
 1085831 , 0.42 
 1085932 , 0.42 
 1086032 , 0.42 
 1086134 , 0.42 
 1086234 , 0.42 
 1086336 , 0.42 
 1086436 , 0.42 
 1086536 , 0.42 
 1086638 , 0.42 
 1086738 , 0.42 
 1086839 , 0.42 
 1086940 , 0.42 
 1087041 , 0.42 
 1087141 , 0.42 
 1087243 , 0.42 
 1087343 , 0.42 
 1087444 , 0.42 
 1087545 , 0.42 
 1087646 , 0.42 
 1087747 , 0.42 
 1087848 , 0.42 
 1087948 , 0.42 
 1088050 , 0.42 
 1088150 , 0.42 
 1088251 , 0.42 
 1088352 , 0.42 
 1088452 , 0.42 
 1088553 , 0.42 
 1088654 , 0.42 
 1088755 , 0.42 
 1088856 , 0.42 
 1088957 , 0.42 
 1089057 , 0.42 
 1089159 , 0.42 
 1089259 , 0.42 
 1089360 , 0.42 
 1089461 , 0.42 
 1089562 , 0.42 
 1089662 , 0.42 
 1089764 , 0.42 
 1089864 , 0.42 
 1089966 , 0.42 
 1090066 , 0.42 
 1090167 , 0.42 
 1090268 , 0.42 
 1090368 , 0.42 
 1090469 , 0.42 
 1090570 , 0.42 
 1090671 , 0.42 
 1090771 , 0.42 
 1090873 , 0.42 
 1090973 , 0.42 
 1091075 , 0.42 
 1091175 , 0.42 
 1091276 , 0.42 
 1091377 , 0.42 
 1091478 , 0.42 
 1091578 , 0.42 
 1091680 , 0.42 
 1091780 , 0.42 
 1091881 , 0.42 
 1091982 , 0.42 
 1092083 , 0.42 
 1092184 , 0.42 
 1092285 , 0.42 
 1092385 , 0.42 
 1092486 , 0.42 
 1092587 , 0.42 
 1092687 , 0.42 
 1092789 , 0.42 
 1092889 , 0.42 
 1092990 , 0.42 
 1093091 , 0.42 
 1093192 , 0.42 
 1093293 , 0.42 
 1093394 , 0.42 
 1093494 , 0.42 
 1093596 , 0.42 
 1093696 , 0.42 
 1093797 , 0.42 
 1093898 , 0.42 
 1093999 , 0.42 
 1094099 , 0.42 
 1094201 , 0.42 
 1094301 , 0.42 
 1094402 , 0.42 
 1094503 , 0.42 
 1094603 , 0.42 
 1094705 , 0.42 
 1094805 , 0.42 
 1094906 , 0.42 
 1095007 , 0.42 
 1095108 , 0.42 
 1095208 , 0.42 
 1095310 , 0.42 
 1095410 , 0.42 
 1095512 , 0.42 
 1095612 , 0.42 
 1095713 , 0.42 
 1095814 , 0.42 
 1095915 , 0.42 
 1096015 , 0.42 
 1096117 , 0.42 
 1096217 , 0.42 
 1096317 , 0.42 
 1096419 , 0.42 
 1096519 , 0.42 
 1096621 , 0.42 
 1096721 , 0.42 
 1096822 , 0.42 
 1096923 , 0.42 
 1097024 , 0.42 
 1097124 , 0.42 
 1097226 , 0.42 
 1097326 , 0.42 
 1097427 , 0.42 
 1097528 , 0.42 
 1097629 , 0.42 
 1097730 , 0.42 
 1097831 , 0.42 
 1097931 , 0.42 
 1098033 , 0.42 
 1098133 , 0.42 
 1098234 , 0.42 
 1098335 , 0.42 
 1098435 , 0.42 
 1098536 , 0.42 
 1098637 , 0.42 
 1098738 , 0.42 
 1098839 , 0.42 
 1098940 , 0.42 
 1099040 , 0.42 
 1099142 , 0.42 
 1099242 , 0.42 
 1099343 , 0.42 
 1099444 , 0.42 
 1099545 , 0.42 
 1099645 , 0.42 
 1099747 , 0.42 
 1099847 , 0.42 
 1099949 , 0.42 
 1100049 , 0.42 
 1100150 , 0.42 
 1100251 , 0.42 
 1100351 , 0.42 
 1100452 , 0.42 
 1100553 , 0.42 
 1100654 , 0.42 
 1100754 , 0.42 
 1100856 , 0.42 
 1100956 , 0.42 
 1101058 , 0.42 
 1101158 , 0.42 
 1101259 , 0.42 
 1101360 , 0.42 
 1101461 , 0.42 
 1101561 , 0.42 
 1101663 , 0.42 
 1101763 , 0.42 
 1101864 , 0.42 
 1101965 , 0.42 
 1102066 , 0.42 
 1102167 , 0.42 
 1102268 , 0.42 
 1102368 , 0.42 
 1102469 , 0.42 
 1102570 , 0.42 
 1102670 , 0.42 
 1102772 , 0.42 
 1102872 , 0.42 
 1102973 , 0.42 
 1103074 , 0.42 
 1103175 , 0.42 
 1103276 , 0.42 
 1103377 , 0.42 
 1103477 , 0.42 
 1103579 , 0.42 
 1103679 , 0.42 
 1103780 , 0.42 
 1103881 , 0.42 
 1103982 , 0.42 
 1104082 , 0.42 
 1104184 , 0.42 
 1104284 , 0.42 
 1104386 , 0.42 
 1104486 , 0.42 
 1104586 , 0.42 
 1104688 , 0.42 
 1104788 , 0.42 
 1104889 , 0.42 
 1104990 , 0.42 
 1105091 , 0.42 
 1105191 , 0.42 
 1105293 , 0.42 
 1105393 , 0.42 
 1105495 , 0.42 
 1105595 , 0.42 
 1105696 , 0.42 
 1105797 , 0.42 
 1105898 , 0.42 
 1105998 , 0.42 
 1106100 , 0.42 
 1106200 , 0.42 
 1106301 , 0.42 
 1106402 , 0.42 
 1106502 , 0.42 
 1106604 , 0.42 
 1106704 , 0.42 
 1106805 , 0.42 
 1106906 , 0.42 
 1107007 , 0.42 
 1107107 , 0.42 
 1107209 , 0.42 
 1107309 , 0.42 
 1107410 , 0.42 
 1107511 , 0.42 
 1107612 , 0.42 
 1107713 , 0.42 
 1107814 , 0.42 
 1107914 , 0.42 
 1108016 , 0.42 
 1108116 , 0.42 
 1108217 , 0.42 
 1108318 , 0.42 
 1108418 , 0.42 
 1108519 , 0.42 
 1108620 , 0.42 
 1108721 , 0.42 
 1108822 , 0.42 
 1108923 , 0.42 
 1109023 , 0.42 
 1109125 , 0.42 
 1109225 , 0.42 
 1109326 , 0.42 
 1109427 , 0.42 
 1109528 , 0.42 
 1109628 , 0.42 
 1109730 , 0.42 
 1109830 , 0.42 
 1109932 , 0.42 
 1110032 , 0.42 
 1110133 , 0.42 
 1110234 , 0.42 
 1110335 , 0.42 
 1110435 , 0.42 
 1110536 , 0.42 
 1110637 , 0.42 
 1110737 , 0.42 
 1110839 , 0.42 
 1110939 , 0.42 
 1111041 , 0.42 
 1111141 , 0.42 
 1111242 , 0.42 
 1111343 , 0.42 
 1111444 , 0.42 
 1111544 , 0.42 
 1111646 , 0.42 
 1111746 , 0.42 
 1111847 , 0.42 
 1111948 , 0.42 
 1112049 , 0.42 
 1112150 , 0.42 
 1112251 , 0.42 
 1112351 , 0.42 
 1112453 , 0.42 
 1112553 , 0.42 
 1112653 , 0.42 
 1112755 , 0.42 
 1112855 , 0.42 
 1112956 , 0.42 
 1113057 , 0.42 
 1113158 , 0.42 
 1113259 , 0.42 
 1113360 , 0.42 
 1113460 , 0.42 
 1113562 , 0.42 
 1113662 , 0.42 
 1113763 , 0.42 
 1113864 , 0.42 
 1113965 , 0.42 
 1114065 , 0.42 
 1114167 , 0.42 
 1114267 , 0.42 
 1114369 , 0.42 
 1114469 , 0.42 
 1114569 , 0.42 
 1114671 , 0.42 
 1114771 , 0.42 
 1114872 , 0.42 
 1114973 , 0.42 
 1115074 , 0.42 
 1115174 , 0.42 
 1115276 , 0.42 
 1115376 , 0.42 
 1115478 , 0.42 
 1115578 , 0.42 
 1115679 , 0.42 
 1115780 , 0.42 
 1115881 , 0.42 
 1115981 , 0.42 
 1116083 , 0.42 
 1116183 , 0.42 
 1116284 , 0.42 
 1116385 , 0.42 
 1116486 , 0.42 
 1116587 , 0.42 
 1116687 , 0.42 
 1116788 , 0.42 
 1116889 , 0.42 
 1116990 , 0.42 
 1117090 , 0.42 
 1117192 , 0.42 
 1117292 , 0.42 
 1117393 , 0.42 
 1117494 , 0.42 
 1117595 , 0.42 
 1117696 , 0.42 
 1117797 , 0.42 
 1117897 , 0.42 
 1117999 , 0.42 
 1118099 , 0.42 
 1118200 , 0.42 
 1118301 , 0.42 
 1118402 , 0.42 
 1118502 , 0.42 
 1118604 , 0.42 
 1118704 , 0.42 
 1118804 , 0.42 
 1118906 , 0.42 
 1119006 , 0.42 
 1119108 , 0.42 
 1119208 , 0.42 
 1119309 , 0.42 
 1119410 , 0.42 
 1119511 , 0.42 
 1119611 , 0.42 
 1119713 , 0.42 
 1119813 , 0.42 
 1119915 , 0.42 
 1120015 , 0.42 
 1120116 , 0.42 
 1120217 , 0.42 
 1120318 , 0.42 
 1120418 , 0.42 
 1120520 , 0.42 
 1120620 , 0.42 
 1120721 , 0.42 
 1120822 , 0.42 
 1120922 , 0.42 
 1121024 , 0.42 
 1121124 , 0.42 
 1121225 , 0.42 
 1121326 , 0.42 
 1121427 , 0.42 
 1121527 , 0.42 
 1121629 , 0.42 
 1121729 , 0.42 
 1121830 , 0.42 
 1121931 , 0.42 
 1122032 , 0.42 
 1122132 , 0.42 
 1122234 , 0.42 
 1122334 , 0.42 
 1122436 , 0.42 
 1122536 , 0.42 
 1122637 , 0.42 
 1122738 , 0.42 
 1122838 , 0.42 
 1122939 , 0.42 
 1123040 , 0.42 
 1123141 , 0.42 
 1123241 , 0.42 
 1123343 , 0.42 
 1123443 , 0.42 
 1123545 , 0.42 
 1123645 , 0.42 
 1123746 , 0.42 
 1123847 , 0.42 
 1123948 , 0.42 
 1124048 , 0.42 
 1124150 , 0.42 
 1124250 , 0.42 
 1124352 , 0.42 
 1124452 , 0.42 
 1124553 , 0.42 
 1124654 , 0.42 
 1124754 , 0.42 
 1124855 , 0.42 
 1124956 , 0.42 
 1125057 , 0.42 
 1125157 , 0.42 
 1125259 , 0.42 
 1125359 , 0.42 
 1125460 , 0.42 
 1125561 , 0.42 
 1125662 , 0.42 
 1125763 , 0.42 
 1125864 , 0.42 
 1125964 , 0.42 
 1126066 , 0.42 
 1126166 , 0.42 
 1126267 , 0.42 
 1126368 , 0.42 
 1126469 , 0.42 
 1126569 , 0.42 
 1126671 , 0.42 
 1126771 , 0.42 
 1126872 , 0.42 
 1126973 , 0.42 
 1127073 , 0.42 
 1127175 , 0.42 
 1127275 , 0.42 
 1127376 , 0.42 
 1127477 , 0.42 
 1127578 , 0.42 
 1127678 , 0.42 
 1127780 , 0.42 
 1127880 , 0.42 
 1127982 , 0.42 
 1128082 , 0.42 
 1128183 , 0.42 
 1128284 , 0.42 
 1128385 , 0.42 
 1128485 , 0.42 
 1128587 , 0.42 
 1128687 , 0.42 
 1128787 , 0.42 
 1128889 , 0.42 
 1128989 , 0.42 
 1129091 , 0.42 
 1129191 , 0.42 
 1129292 , 0.42 
 1129393 , 0.42 
 1129494 , 0.42 
 1129594 , 0.42 
 1129696 , 0.42 
 1129796 , 0.42 
 1129897 , 0.42 
 1129998 , 0.42 
 1130099 , 0.42 
 1130200 , 0.42 
 1130301 , 0.42 
 1130401 , 0.42 
 1130503 , 0.42 
 1130603 , 0.42 
 1130703 , 0.42 
 1130805 , 0.42 
 1130905 , 0.42 
 1131006 , 0.42 
 1131107 , 0.42 
 1131208 , 0.42 
 1131309 , 0.42 
 1131410 , 0.42 
 1131510 , 0.42 
 1131612 , 0.42 
 1131712 , 0.42 
 1131813 , 0.42 
 1131914 , 0.42 
 1132015 , 0.42 
 1132115 , 0.42 
 1132217 , 0.42 
 1132317 , 0.42 
 1132419 , 0.42 
 1132519 , 0.42 
 1132620 , 0.42 
 1132721 , 0.42 
 1132821 , 0.42 
 1132922 , 0.42 
 1133023 , 0.42 
 1133124 , 0.42 
 1133224 , 0.42 
 1133326 , 0.42 
 1133426 , 0.42 
 1133528 , 0.42 
 1133628 , 0.42 
 1133729 , 0.42 
 1133830 , 0.42 
 1133931 , 0.42 
 1134031 , 0.42 
 1134133 , 0.42 
 1134233 , 0.42 
 1134334 , 0.42 
 1134435 , 0.42 
 1134536 , 0.42 
 1134637 , 0.42 
 1134737 , 0.42 
 1134838 , 0.42 
 1134939 , 0.42 
 1135040 , 0.42 
 1135140 , 0.42 
 1135242 , 0.42 
 1135342 , 0.42 
 1135443 , 0.42 
 1135544 , 0.42 
 1135645 , 0.42 
 1135746 , 0.42 
 1135847 , 0.42 
 1135947 , 0.42 
 1136049 , 0.42 
 1136149 , 0.42 
 1136250 , 0.42 
 1136351 , 0.42 
 1136452 , 0.42 
 1136552 , 0.42 
 1136654 , 0.42 
 1136754 , 0.42 
 1136855 , 0.42 
 1136956 , 0.42 
 1137056 , 0.42 
 1137158 , 0.42 
 1137258 , 0.42 
 1137359 , 0.42 
 1137460 , 0.42 
 1137561 , 0.42 
 1137661 , 0.42 
 1137763 , 0.42 
 1137863 , 0.42 
 1137965 , 0.42 
 1138065 , 0.42 
 1138166 , 0.42 
 1138267 , 0.42 
 1138368 , 0.42 
 1138468 , 0.42 
 1138570 , 0.42 
 1138670 , 0.42 
 1138770 , 0.42 
 1138872 , 0.42 
 1138972 , 0.42 
 1139074 , 0.42 
 1139174 , 0.42 
 1139275 , 0.42 
